date,code,open,high,low,close,volume,amount,preclose,adj
1994-06-22,600858,0.7043768432148092,0.7332447466252523,0.701490052873765,0.7130372142379422,106124.7835162057,7641000.0,0.7043768432148092,0.144339517052215
1994-06-23,600858,0.7289145611136858,0.7289145611136858,0.6971598673621985,0.7216975852610751,45420.68682153314,3214000.0,0.7130372142379422,0.144339517052215
1994-06-24,600858,0.7144806094084644,0.7245843756021193,0.6812825204864548,0.7245843756021193,115560.86885039242,8123000.0,0.7216975852610751,0.144339517052215
1994-06-28,600858,0.6654051736107113,0.6769523349748885,0.6278768991771353,0.6336504798592238,195310.33895452117,12514000.0,0.7245843756021193,0.144339517052215
1994-06-29,600858,0.6336504798592238,0.6437542460528789,0.5845750440614708,0.5903486247435594,207032.70047099981,12528000.0,0.6336504798592238,0.144339517052215
1994-06-30,600858,0.5917920199140815,0.6004523909372145,0.5701410923562493,0.5946788102551258,129888.19959275523,7556000.0,0.5903486247435594,0.144339517052215
1994-07-01,600858,0.5946788102551258,0.5946788102551258,0.5513769551394613,0.5629241165036385,105625.95962188746,6091000.0,0.5946788102551258,0.144339517052215
1994-07-04,600858,0.5557071406510278,0.5557071406510278,0.5340562130931956,0.5427165841163284,67168.02299187977,3657000.0,0.5629241165036385,0.144339517052215
1994-07-05,600858,0.5427165841163285,0.5528203503099836,0.5354996082637178,0.5456033744573728,38208.52468284857,2081000.0,0.5427165841163285,0.14433951705221504
1994-07-06,600858,0.5484901647984172,0.5513769551394614,0.5066317048532748,0.5167354710469299,62713.24849123214,3351000.0,0.5456033744573728,0.14433951705221504
1994-07-07,600858,0.51673547104693,0.5196222613879743,0.497971333830142,0.5066317048532748,56422.52493510765,2870000.0,0.5167354710469299,0.14433951705221507
1994-07-08,600858,0.5051883096827529,0.5181788662174521,0.4979713338301421,0.5152920758764079,65075.73387960045,3313000.0,0.5066317048532749,0.1443395170522151
1994-07-11,600858,0.5008581241711865,0.5008581241711865,0.4734336159312656,0.47632040627230987,148732.6578225553,7233000.0,0.5152920758764079,0.14433951705221512
1994-07-12,600858,0.4792071966133542,0.4878675676364871,0.47054682559022126,0.4792071966133542,102134.1923616597,4892000.0,0.47632040627230987,0.14433951705221512
1994-07-13,600858,0.48353738212492076,0.4864241724659651,0.47920719661335426,0.48498077729544287,76985.1543564484,3723000.0,0.4792071966133542,0.14433951705221515
1994-07-14,600858,0.4849807772954428,0.4878675676364871,0.4604430593965662,0.46188645456708843,108168.57586098174,5124000.0,0.48498077729544287,0.14433951705221512
1994-07-15,600858,0.46332984973761054,0.4662166400786548,0.438792131838734,0.4431223173503004,168082.86805631706,7526000.0,0.46188645456708843,0.14433951705221512
1994-07-18,600858,0.45406648086898865,0.46012070061390853,0.4464987061878389,0.45103937099652874,117035.72546975342,5287000.0,0.4431223173503004,0.15135549362299622
1994-07-19,600858,0.45406648086898865,0.45406648086898865,0.4480122611240688,0.45103937099652874,121383.10648810602,5449000.0,0.45103937099652874,0.15135549362299622
1994-07-20,600858,0.45406648086898865,0.4555800358052186,0.45103937099652874,0.4555800358052186,53476.75070295722,2420000.0,0.45103937099652874,0.15135549362299622
1994-07-21,600858,0.45406648086898865,0.45709359074144856,0.4480122611240688,0.45709359074144856,123940.00079525259,5608000.0,0.4555800358052186,0.15135549362299622
1994-07-22,600858,0.45406648086898865,0.4586071456776785,0.4464987061878389,0.4586071456776785,159511.88438614976,7240000.0,0.45709359074144856,0.15135549362299622
1994-07-25,600858,0.45406648086898865,0.45709359074144856,0.4480122611240688,0.4555800358052186,80195.30516833391,3635000.0,0.4586071456776785,0.15135549362299622
1994-07-26,600858,0.4555800358052186,0.46617492035882835,0.4525529259327587,0.46617492035882835,139968.49068966502,6408000.0,0.4555800358052186,0.15135549362299622
1994-07-27,600858,0.46466136542259834,0.4722291401037482,0.45709359074144856,0.4722291401037482,185748.1306230466,8647000.0,0.46617492035882835,0.15135549362299622
1994-07-28,600858,0.46314781048636844,0.479796914784898,0.46314781048636844,0.4767698049124381,296797.94849002274,14012000.0,0.4722291401037482,0.15135549362299622
1994-07-29,600858,0.4692020302312883,0.481310469721128,0.46617492035882835,0.4707155851675182,351701.8029923176,16580000.0,0.4767698049124381,0.15135549362299622
1994-08-01,600858,0.5494204418514762,0.9535396098248762,0.49644601908342756,0.9535396098248762,362649.53908260673,20336000.0,0.4707155851675182,0.15135549362299622
1994-08-02,600858,0.6962352706657825,0.9202414012278171,0.681099721303483,0.7068301552193923,2364783.672084823,193776000.0,0.9535396098248762,0.15135549362299622
1994-08-03,600858,0.6992623805382425,0.8203467754366395,0.6992623805382425,0.7794807921584306,653593.7192105317,48707000.0,0.7068301552193923,0.15135549362299622
1994-08-04,600858,0.8475907642887788,0.8899703025032177,0.7794807921584306,0.8158061106279496,1012913.3494280173,84067000.0,0.7794807921584306,0.15135549362299622
1994-08-05,600858,0.8248874402453295,0.9565667196973361,0.8248874402453295,0.9474853900799562,1348104.3542974426,122722000.0,0.8158061106279496,0.15135549362299622
1994-08-08,600858,1.008027587529155,1.1048951034478725,0.9202414012278171,1.0186224720827646,1368645.399261057,140246000.0,0.9474853900799562,0.15135549362299622
1994-08-09,600858,0.79007567671204,0.8702940883322281,0.7567774681149809,0.7991570063294199,381142.42581569025,31029000.0,1.0186224720827646,0.1513554936229962
1994-08-10,600858,0.8021841162018798,1.0140818072740745,0.7310470341990716,0.991378483230625,770702.1212626589,66000000.0,0.7991570063294199,0.1513554936229962
1994-08-11,600858,1.0322444665088342,1.0443529059986738,0.832455214926479,0.874834753140918,779647.9478566549,75095000.0,0.991378483230625,0.1513554936229962
1994-08-12,600858,0.8475907642887787,0.9384040604625764,0.8400229896076288,0.8702940883322281,297293.4706425706,26328000.0,0.874834753140918,0.1513554936229962
1994-08-15,600858,0.8475907642887787,0.8778618630133779,0.7991570063294199,0.8218603303728693,169646.96414626055,14191000.0,0.8702940883322281,0.1513554936229962
1994-08-16,600858,0.8036976711381097,0.914187181482897,0.8036976711381097,0.8854296376945276,315819.3921858239,27540000.0,0.8218603303728693,0.1513554936229962
1994-08-17,600858,0.9005651870568273,0.9051058518655173,0.8642398685873083,0.8884567475669877,182900.52998640537,16220000.0,0.8854296376945276,0.1513554936229962
1994-08-18,600858,0.9384040604625764,1.0670562300421231,0.911160071610437,1.0413257961262137,1024548.2095698394,102212000.0,0.8884567475669877,0.1513554936229962
1994-08-19,600858,1.0261902467639141,1.0564613454885134,0.9550531647611059,0.9989462579117748,542332.4785584685,54636000.0,1.0413257961262137,0.1513554936229962
1994-08-22,600858,0.9550531647611059,1.0504071257435936,0.953539609824876,1.000459812848005,431467.6556284435,43469000.0,0.9989462579117748,0.1513554936229962
1994-08-23,600858,1.0307309115726038,1.147274641662311,1.0004598128480047,1.147274641662311,446749.5588130174,46751000.0,1.000459812848005,0.15135549362299616
1994-08-24,600858,1.135166202172471,1.2335472730274188,1.0806782244681925,1.1926812897492098,960407.822144054,111233000.0,1.147274641662311,0.15135549362299616
1994-08-25,600858,1.18057285025937,1.4363636344822337,1.18057285025937,1.3894434314591046,1054590.0659383035,138936000.0,1.1926812897492098,0.15135549362299616
1994-08-26,600858,1.415173865375014,1.5877191281052299,1.415173865375014,1.5498802546994808,893538.7593982386,136238000.0,1.3894434314591046,0.15135549362299616
1994-08-29,600858,1.6361528860645886,1.7254526273021562,1.499932941803892,1.7224255174296965,1286699.2491537211,206814000.0,1.5498802546994808,0.15135549362299616
1994-08-30,600858,1.737561066791996,1.7738863852615152,1.5892326830414598,1.692154418705097,1379011.7226923571,236214000.0,1.7224255174296965,0.15135549362299616
1994-08-31,600858,1.6300986663196686,1.6573426551718078,1.3576587777982756,1.5256633757198013,1508798.8848876737,227226000.0,1.692154418705097,0.15135549362299616
1994-09-01,600858,1.6951815285775569,1.7405881766644558,1.5407989250821008,1.5892326830414598,1444248.8658157818,233804000.0,1.5256633757198013,0.15135549362299616
1994-09-02,600858,1.5589615843168605,1.6316122212558986,1.5468531448270209,1.619503781766059,449610.3733737266,71221000.0,1.5892326830414598,0.15135549362299616
1994-09-05,600858,1.6346393311283587,1.698208638450017,1.5892326830414598,1.693667973641327,930669.8860291528,155187008.0,1.619503781766059,0.15135549362299616
1994-09-06,600858,1.7511830612180657,2.088705811997347,1.7436152865369157,2.010000955313389,1378648.3397804887,270524000.0,1.693667973641327,0.15135549362299616
1994-09-07,600858,2.0432991639104485,2.2400613056203436,1.914646994330902,1.9373503183743512,1129070.3489472528,239491008.0,2.010000955313389,0.1513554936229962
1994-09-08,600858,2.056921158336518,2.109895581104567,1.9676214170989506,2.0054602905046996,490322.4734270527,99692000.0,1.9373503183743512,0.1513554936229962
1994-09-09,600858,2.055407603400288,2.058434713272748,1.8177794784121841,1.8692403462440028,414553.83282147907,80845000.0,2.0054602905046996,0.1513554936229962
1994-09-12,600858,1.9373503183743512,1.9373503183743512,1.787508379687585,1.9222147690120515,317041.68016210845,59545000.0,1.8692403462440028,0.1513554936229962
1994-09-13,600858,1.9373503183743512,1.949458757864191,1.831401472838254,1.8768081209251528,219139.71674273355,41880000.0,1.9222147690120515,0.1513554936229962
1994-09-14,600858,1.8919436702874524,1.8919436702874524,1.710317077939857,1.7405881766644562,145947.79133040836,26602000.0,1.8768081209251528,0.1513554936229962
1994-09-15,600858,1.7405881766644562,1.7935625994325048,1.59225979291392,1.7012357483224771,157906.39261189496,26878000.0,1.7405881766644562,0.1513554936229962
1994-09-16,600858,1.711830632876087,1.9948654059510897,1.6497748804906585,1.949458757864191,493824.1633050571,92384000.0,1.7012357483224771,0.1513554936229962
1994-09-19,600858,1.949458757864191,1.98275696646125,1.8011303741136546,1.8162659234759544,331299.5042314168,63090000.0,1.949458757864191,0.1513554936229962
1994-09-20,600858,1.8162659234759544,1.907079219649752,1.8162659234759544,1.8253472530933341,256779.5794502635,47727000.0,1.8162659234759544,0.1513554936229962
1994-09-21,600858,1.8722674561164627,1.905565664713522,1.8465370222005535,1.8919436702874524,184142.6388487918,34650000.0,1.8253472530933341,0.1513554936229962
1994-09-22,600858,1.9373503183743512,2.022109394803229,1.664910429852958,1.8162659234759544,621629.2368901825,121289000.0,1.8919436702874524,0.1513554936229962
1994-09-23,600858,1.8162659234759544,1.8616725715628533,1.667937539725418,1.6876137538964076,487858.0765883817,84645000.0,1.8162659234759544,0.1513554936229962
1994-09-26,600858,1.707289968067397,1.7481559513456062,1.667937539725418,1.745128841473146,236866.1958798764,40649000.0,1.6876137538964076,0.1513554936229962
1994-09-27,600858,1.7405881766644562,1.7405881766644562,1.6770188693427979,1.6951815285775573,103266.81659095892,17714000.0,1.745128841473146,0.1513554936229962
1994-09-28,600858,1.7330204019833062,1.7678321655165954,1.6876137538964076,1.7557237260267557,153268.30526404767,26683000.0,1.6951815285775573,0.1513554936229962
1994-09-29,600858,1.782967714878895,1.785994824751355,1.5150684911661918,1.6013411225312997,193537.73886109787,31917000.0,1.7557237260267557,0.1513554936229962
1994-09-30,600858,1.5559344744444008,1.5846920182327702,1.4378771894184639,1.466634733206833,273045.9199778989,41231000.0,1.6013411225312997,0.1513554936229962
1994-10-05,600858,1.4227416400561643,1.4303094147373139,1.2138710588564294,1.2986301352853074,207927.7021710856,27165000.0,1.466634733206833,0.1513554936229962
1994-10-06,600858,1.3334418988185965,1.4045789808214046,1.2138710588564294,1.2986301352853074,407484.3834451306,54519000.0,1.2986301352853074,0.1513554936229962
1994-10-07,600858,1.2108439489839695,1.5407989250821013,1.0080275875291547,1.4832838375053627,728040.9674093113,92887000.0,1.2986301352853074,0.1513554936229962
1994-10-10,600858,1.3621994426069657,1.5135549362299618,1.3289012340099065,1.433336524609774,720905.4484126233,104300000.0,1.4832838375053627,0.1513554936229962
1994-10-11,600858,1.4832838375053627,1.4832838375053627,1.4091196456300945,1.4227416400561643,211614.38698604115,30574000.0,1.433336524609774,0.1513554936229962
1994-10-12,600858,1.4378771894184639,1.4605805134619132,1.3864163215866452,1.4227416400561643,116996.08369754962,16795000.0,1.4227416400561643,0.1513554936229962
1994-10-13,600858,1.4227416400561643,1.434850079546004,1.2032761743028197,1.2380879378361087,292906.4478520142,37826000.0,1.4227416400561643,0.1513554936229962
1994-10-14,600858,1.1472746416623112,1.3319283438823666,1.0912731090218026,1.3319283438823666,529257.300693241,65628000.0,1.2380879378361087,0.1513554936229962
1994-10-17,600858,1.2108439489839695,1.2819810309867778,1.1835999601318303,1.1972219545579,196094.63316824444,24353000.0,1.3319283438823666,0.1513554936229962
1994-10-18,600858,1.238087937836109,1.2411150477085688,1.1835999601318306,1.2153846137926596,130190.18687938868,15875000.0,1.1972219545579,0.15135549362299622
1994-10-19,600858,1.2335472730274193,1.2895488056679276,1.2274930532824992,1.285008140859238,240182.89082092955,30479000.0,1.2153846137926596,0.15135549362299622
1994-10-20,600858,1.3031708000939974,1.4530127387807636,1.3031708000939974,1.442417854227154,768594.5003738222,107263000.0,1.285008140859238,0.15135549362299622
1994-10-21,600858,1.4651211782706033,1.5075007164850425,1.3894434314591053,1.407606090693865,744122.3129999954,108754000.0,1.442417854227154,0.15135549362299622
1994-10-24,600858,1.4530127387807636,1.565015804061781,1.4530127387807636,1.565015804061781,618814.6710637109,92995000.0,1.407606090693865,0.15135549362299622
1994-10-25,600858,1.5710700238067008,1.5786377984878506,1.4227416400561645,1.4499856289083037,458014.4290809369,68970000.0,1.565015804061781,0.15135549362299622
1994-10-26,600858,1.4151738653750146,1.430309414737314,1.3198199043925272,1.3394961185635166,259197.72755469664,35603000.0,1.4499856289083037,0.15135549362299622
1994-10-27,600858,1.3319283438823668,1.3773349919692655,1.315279239583837,1.3743078820968058,118073.01850908679,15946000.0,1.3394961185635166,0.15135549362299622
1994-10-28,600858,1.362199442606966,1.369767217288116,1.3016572451577675,1.3137656846476071,173082.58440392517,23075000.0,1.3743078820968058,0.15135549362299622
1994-10-31,600858,1.2668454816244783,1.3289012340099067,1.2396014927723389,1.2986301352853076,143681.60335275644,18563000.0,1.3137656846476071,0.15135549362299622
1994-11-01,600858,1.3319283438823668,1.3470638932446664,1.3001436902215375,1.3455503383084364,123279.30459185554,16358000.0,1.2986301352853076,0.15135549362299622
1994-11-02,600858,1.3319283438823668,1.3440367833722064,1.3137656846476071,1.3440367833722064,50378.085509025055,6676000.0,1.3455503383084364,0.15135549362299622
1994-11-03,600858,1.3319283438823668,1.4530127387807636,1.3319283438823668,1.4439314091633837,334252.8162606015,47177000.0,1.3440367833722064,0.15135549362299622
1994-11-04,600858,1.4439314091633837,1.445444964099614,1.3137656846476071,1.3289012340099067,220348.79079495012,30127000.0,1.4439314091633837,0.15135549362299622
1994-11-07,600858,1.283494585923008,1.362199442606966,1.2532234871984085,1.3440367833722064,88103.8387229966,11651000.0,1.3289012340099067,0.15135549362299622
1994-11-08,600858,1.3773349919692655,1.4953922769952028,1.362199442606966,1.400038316012715,431725.3271477683,61506000.0,1.3440367833722064,0.15135549362299622
1994-11-09,600858,1.3440367833722064,1.4166874203112445,1.3440367833722064,1.407606090693865,131762.64384347366,18356000.0,1.400038316012715,0.15135549362299622
1994-11-10,600858,1.439390744354694,1.4514991838445337,1.3500910031171263,1.3637129975431959,126615.82041901065,17699000.0,1.407606090693865,0.15135549362299622
1994-11-11,600858,1.392470541331565,1.403065425885175,1.362199442606966,1.392470541331565,71123.94629569243,9813000.0,1.3637129975431959,0.15135549362299622
1994-11-14,600858,1.4106332005663247,1.4197145301837046,1.3894434314591053,1.4060925357576348,99203.53494006704,13970000.0,1.392470541331565,0.15135549362299622
1994-11-15,600858,1.3758214370330355,1.392470541331565,1.359172332734506,1.3637129975431959,89425.2311297907,12265000.0,1.4060925357576348,0.15135549362299622
1994-11-16,600858,1.362199442606966,1.3773349919692655,1.3319283438823668,1.3546316679258161,32334.472194251623,4365000.0,1.3637129975431959,0.15135549362299622
1994-11-17,600858,1.360685887670736,1.360685887670736,1.316792794520067,1.3304147889461366,41537.97030757253,5541000.0,1.3546316679258161,0.15135549362299622
1994-11-18,600858,1.3016572451577675,1.3440367833722064,1.3016572451577675,1.3394961185635166,28997.95636709652,3818000.0,1.3304147889461366,0.15135549362299622
1994-11-21,600858,1.3440367833722064,1.3455503383084364,1.3198199043925272,1.3289012340099067,11800.034192671312,1574000.0,1.3394961185635166,0.15135549362299622
1994-11-22,600858,1.3440367833722064,1.3652265524794258,1.2986301352853076,1.3137656846476071,15823.674071359346,2087000.0,1.3289012340099067,0.15135549362299622
1994-11-23,600858,1.3016572451577675,1.3304147889461366,1.283494585923008,1.2986301352853076,26996.04687080346,3495000.0,1.3137656846476071,0.15135549362299622
1994-11-24,600858,1.286521695795468,1.3122521297113772,1.283494585923008,1.2895488056679276,11859.496850977046,1536000.0,1.2986301352853076,0.15135549362299622
1994-11-25,600858,1.3394961185635166,1.359172332734506,1.3092250198389173,1.3137656846476071,30768.622192200615,4084000.0,1.2895488056679276,0.15135549362299622
1994-11-28,600858,1.3061979099664576,1.3243605692012168,1.2956030254128477,1.3031708000939974,7049.628490246522,918000.0,1.3137656846476071,0.15135549362299622
1994-11-29,600858,1.286521695795468,1.3243605692012168,1.283494585923008,1.315279239583837,13081.784827261588,1692000.0,1.3031708000939974,0.15135549362299622
1994-11-30,600858,1.3001436902215375,1.3213334593287571,1.3001436902215375,1.3016572451577675,6151.081653626535,807000.0,1.315279239583837,0.15135549362299622
1994-12-01,600858,1.2986301352853076,1.3243605692012168,1.286521695795468,1.3183063494562972,31653.955104752662,4148000.0,1.3016572451577675,0.15135549362299622
1994-12-02,600858,1.3243605692012168,1.3561452228620463,1.3183063494562972,1.3243605692012168,97862.32164717103,13121000.0,1.3183063494562972,0.15135549362299622
1994-12-05,600858,1.316792794520067,1.3243605692012168,1.283494585923008,1.288035250731698,24928.067754170694,3228000.0,1.3243605692012168,0.15135549362299622
1994-12-06,600858,1.2683590365607085,1.283494585923008,1.2562505970708686,1.2698725914969384,19140.369012412535,2423000.0,1.288035250731698,0.15135549362299622
1994-12-07,600858,1.2683590365607085,1.2940894704766177,1.2607912618795585,1.2668454816244783,10273.825962824127,1303000.0,1.2698725914969384,0.15135549362299622
1994-12-08,600858,1.2562505970708686,1.2713861464331684,1.2350608279636492,1.2396014927723389,8846.722163486498,1104000.0,1.2668454816244783,0.15135549362299622
1994-12-09,600858,1.2259794983462693,1.2411150477085688,1.20176261936659,1.2199252786013497,14614.600019142745,1785000.0,1.2396014927723389,0.15135549362299622
1994-12-12,600858,1.2108439489839697,1.2138710588564297,1.1654373008970709,1.1669508558333008,16576.867743231982,1958000.0,1.2199252786013497,0.15135549362299622
1994-12-13,600858,1.1896541798767506,1.2819810309867783,1.165437300897071,1.2123575039202,31501.994977971335,3781000.0,1.1669508558333008,0.15135549362299625
1994-12-14,600858,1.2032761743028202,1.21084394898397,1.1820864051956006,1.1896541798767506,17845.404453754316,2135000.0,1.2123575039202,0.15135549362299625
1994-12-15,600858,1.2063032841752799,1.283494585923008,1.1805728502593704,1.2713861464331684,55941.14754162822,6966000.0,1.1896541798767504,0.15135549362299622
1994-12-16,600858,1.2713861464331684,1.3773349919692655,1.2713861464331684,1.3379825636272866,261675.33831743558,35123000.0,1.2713861464331684,0.15135549362299622
1994-12-19,600858,1.3470638932446664,1.362199442606966,1.2683590365607085,1.274413256305628,82976.8361846355,10914000.0,1.3379825636272866,0.15135549362299622
1994-12-20,600858,1.286521695795468,1.3319283438823668,1.278953921114318,1.3198199043925272,75107.94440217664,9817000.0,1.274413256305628,0.15135549362299622
1994-12-21,600858,1.2895488056679276,1.359172332734506,1.286521695795468,1.3137656846476071,149079.49133451036,19890000.0,1.3198199043925272,0.15135549362299622
1994-12-22,600858,1.278953921114318,1.315279239583837,1.2290066082187292,1.283494585923008,64906.79502172618,8283000.0,1.3137656846476071,0.15135549362299622
1994-12-23,600858,1.2683590365607085,1.3258741241374468,1.2683590365607085,1.2940894704766177,129080.21725768164,16686000.0,1.283494585923008,0.15135549362299622
1994-12-26,600858,1.3016572451577675,1.3092250198389173,1.2244659434100393,1.2653319266882483,32169.29814340236,4081000.0,1.2940894704766177,0.15135549362299622
1994-12-27,600858,1.2713861464331684,1.316792794520067,1.2562505970708686,1.2698725914969384,65316.426667832355,8396000.0,1.2653319266882483,0.15135549362299622
1994-12-28,600858,1.3016572451577675,1.3092250198389173,1.2244659434100393,1.2320337180911893,49552.21525477874,6271000.0,1.2698725914969384,0.15135549362299622
1994-12-29,600858,1.2411150477085688,1.2562505970708686,1.1957083996216702,1.2093303940477398,41359.58233265532,5067000.0,1.2320337180911893,0.15135549362299622
1994-12-30,600858,1.1957083996216702,1.2184117236651197,1.1957083996216702,1.2108439489839697,33431.227891890725,4039000.0,1.2093303940477398,0.15135549362299622
1995-01-03,600858,1.1926812897492103,1.238087937836109,1.1881406249405202,1.2108439489839697,7234.623427197696,871000.0,1.2108439489839697,0.15135549362299622
1995-01-04,600858,1.1730050755782206,1.2335472730274193,1.1730050755782206,1.2290066082187292,12883.575966242473,1561000.0,1.2108439489839697,0.15135549362299622
1995-01-05,600858,1.2335472730274193,1.2396014927723389,1.20478972923905,1.2108439489839697,9784.91077231031,1194000.0,1.2290066082187292,0.15135549362299622
1995-01-06,600858,1.1805728502593704,1.2108439489839697,1.1745186305144506,1.1926812897492103,19972.84622869282,2363000.0,1.2108439489839697,0.15135549362299622
1995-01-09,600858,1.1881406249405202,1.1881406249405202,1.162410191024611,1.1684644107695308,15625.46521034023,1828000.0,1.1926812897492103,0.15135549362299622
1995-01-10,600858,1.1397068669811614,1.1472746416623112,1.1048951034478722,1.1275984274913216,23091.3323087269,2590000.0,1.1684644107695308,0.1513554936229962
1995-01-11,600858,1.1260848725550918,1.1306255373637815,1.1018679935754123,1.1185170978739418,12910.003814378357,1439000.0,1.1275984274913216,0.1513554936229962
1995-01-12,600858,0.9081329617379773,1.0670562300421234,0.8324552149264792,1.041325796126214,101284.72798076776,10288000.0,1.1185170978739418,0.15135549362299622
1995-01-13,600858,0.9838107085494754,1.0186224720827646,0.9701887141234058,0.9928920381668551,37738.967138039494,3741000.0,1.041325796126214,0.15135549362299622
1995-01-16,600858,0.9535396098248762,0.9913784832306252,0.9535396098248762,0.961107384506026,24980.923450442457,2413000.0,0.9928920381668551,0.15135549362299622
1995-01-17,600858,0.9807835986770156,0.9883513733581654,0.9535396098248762,0.961107384506026,9712.234189936633,938000.0,0.961107384506026,0.15135549362299622
1995-01-18,600858,0.9686751591871758,0.9762429338683256,0.961107384506026,0.9732158239958656,7763.1803899153365,751000.0,0.961107384506026,0.15135549362299622
1995-01-19,600858,0.9535396098248762,0.9686751591871758,0.8854296376945279,0.9081329617379773,15612.251286272289,1436000.0,0.9732158239958656,0.15135549362299622
