date,code,amount,close,date_stamp,down_count,high,low,open,up_count,vol,volume
2011-08-25,000030,37154168832.0,1777.03,1314201600.0,0,1777.25,1724.62,1730.03,0,350224.0,350224.0
2011-08-26,000030,26067142656.0,1778.43,1314288000.0,0,1782.94,1761.07,1769.1,0,228345.0,228345.0
2011-08-29,000030,23492210688.0,1753.69,1314547200.0,0,1766.7,1751.11,1766.7,0,209500.0,209500.0
2011-08-30,000030,23606630400.0,1745.38,1314633600.0,0,1781.02,1742.54,1767.19,0,215677.0,215677.0
2011-08-31,000030,17463959552.0,1746.67,1314720000.0,0,1754.47,1732.51,1748.29,0,154929.0,154929.0
2011-09-01,000030,16763688960.0,1731.46,1314806400.0,0,1755.14,1727.67,1747.97,0,150695.0,150695.0
2011-09-02,000030,16582635520.0,1712.58,1314892800.0,0,1733.8,1705.67,1726.82,0,154002.0,154002.0
2011-09-05,000030,18364137472.0,1673.17,1315152000.0,0,1699.19,1672.81,1699.19,0,166713.0,166713.0
2011-09-06,000030,16904230912.0,1661.43,1315238400.0,0,1673.93,1653.34,1663.67,0,159133.0,159133.0
2011-09-07,000030,18912667648.0,1694.04,1315324800.0,0,1694.23,1662.43,1669.31,0,177125.0,177125.0
2011-09-08,000030,16057493504.0,1676.72,1315411200.0,0,1699.36,1676.4,1699.29,0,142561.0,142561.0
2011-09-09,000030,15239198720.0,1670.24,1315497600.0,0,1699.06,1663.22,1684.38,0,137288.0,137288.0
2011-09-13,000030,15590028288.0,1644.81,1315843200.0,0,1650.46,1633.97,1644.79,0,140770.0,140770.0
2011-09-14,000030,16695258112.0,1652.48,1315929600.0,0,1654.35,1615.22,1650.94,0,155758.0,155758.0
2011-09-15,000030,16737370112.0,1650.59,1316016000.0,0,1665.71,1649.98,1653.31,0,164945.0,164945.0
2011-09-16,000030,15135731712.0,1652.1,1316102400.0,0,1663.83,1648.4,1659.06,0,139519.0,139519.0
2011-09-19,000030,15618165760.0,1616.64,1316361600.0,0,1644.66,1616.28,1644.66,0,149901.0,149901.0
2011-09-20,000030,14328289280.0,1620.48,1316448000.0,0,1629.22,1604.1,1612.07,0,129444.0,129444.0
2011-09-21,000030,32331771904.0,1675.84,1316534400.0,0,1679.38,1612.5,1621.5,0,309795.0,309795.0
2011-09-22,000030,26366140416.0,1618.5,1316620800.0,0,1664.43,1617.91,1658.09,0,261236.0,261236.0
2011-09-23,000030,24704284672.0,1607.74,1316707200.0,0,1614.65,1583.76,1591.59,0,233410.0,233410.0
2011-09-26,000030,20658649088.0,1573.33,1316966400.0,0,1614.34,1568.27,1592.81,0,198967.0,198967.0
2011-09-27,000030,18341054464.0,1589.23,1317052800.0,0,1597.27,1573.8,1588.46,0,179156.0,179156.0
2011-09-28,000030,19073472512.0,1569.95,1317139200.0,0,1602.54,1564.56,1599.7,0,185442.0,185442.0
2011-09-29,000030,19877126144.0,1550.5,1317225600.0,0,1570.24,1546.24,1557.07,0,199290.0,199290.0
2011-09-30,000030,15961050112.0,1547.49,1317312000.0,0,1563.1,1540.32,1554.85,0,164358.0,164358.0
2011-10-10,000030,14494090240.0,1528.9,1318176000.0,0,1558.45,1524.97,1552.8,0,146336.0,146336.0
2011-10-11,000030,23718522880.0,1522.4,1318262400.0,0,1576.47,1505.94,1570.15,0,223562.0,223562.0
2011-10-12,000030,32486692864.0,1579.72,1318348800.0,0,1581.62,1502.69,1514.57,0,347565.0,347565.0
2011-10-13,000030,29933879296.0,1595.04,1318435200.0,0,1601.57,1570.63,1576.41,0,312628.0,312628.0
2011-10-14,000030,20304447488.0,1586.56,1318521600.0,0,1596.68,1572.71,1590.23,0,209087.0,209087.0
2011-10-17,000030,20139937792.0,1591.75,1318780800.0,0,1605.25,1583.4,1590.5,0,205005.0,205005.0
2011-10-18,000030,20757053440.0,1542.38,1318867200.0,0,1581.86,1541.08,1578.08,0,219448.0,219448.0
2011-10-19,000030,16494636032.0,1535.38,1318953600.0,0,1556.21,1533.7,1547.74,0,171649.0,171649.0
2011-10-20,000030,20495872000.0,1495.7,1319040000.0,0,1526.27,1482.98,1525.25,0,214307.0,214307.0
2011-10-21,000030,15092322304.0,1483.82,1319126400.0,0,1502.62,1478.28,1494.58,0,160939.0,160939.0
2011-10-24,000030,22580455424.0,1523.81,1319385600.0,0,1525.61,1475.61,1489.12,0,248017.0,248017.0
2011-10-25,000030,30074398720.0,1558.81,1319472000.0,0,1564.58,1513.03,1521.57,0,309607.0,309607.0
2011-10-26,000030,37891739648.0,1580.4,1319558400.0,0,1598.43,1549.81,1551.76,0,409152.0,409152.0
2011-10-27,000030,26220195840.0,1580.27,1319644800.0,0,1593.99,1574.57,1586.28,0,279516.0,279516.0
2011-10-28,000030,37415526400.0,1614.27,1319731200.0,0,1625.36,1600.71,1603.73,0,385530.0,385530.0
2011-10-31,000030,28132743168.0,1610.27,1319990400.0,0,1617.71,1598.14,1612.75,0,285137.0,285137.0
2011-11-01,000030,28617670656.0,1609.6,1320076800.0,0,1625.83,1591.9,1594.75,0,298493.0,298493.0
2011-11-02,000030,34234468352.0,1634.17,1320163200.0,0,1635.04,1577.89,1584.08,0,352985.0,352985.0
2011-11-03,000030,47013666816.0,1637.79,1320249600.0,0,1659.6,1637.08,1642.42,0,457398.0,457398.0
2011-11-04,000030,35219177472.0,1651.47,1320336000.0,0,1664.61,1641.91,1653.88,0,364512.0,364512.0
