,date,code,open,high,low,close,volume,amount,open_qfq,high_qfq,low_qfq,close_qfq,volume_qfq,amount_qfq,preclose,adj,open_hfq,high_hfq,low_hfq,close_hfq,volume_hfq,amount_hfq,preclose_hfq,adj_hfq
1236,1999-07-09,600858,8.38,8.69,8.2,8.4,25597.0,21444860.0,2.268124394664347,2.3520287577127887,2.219405732249122,2.2735375793771495,94572.7934960744,21444860.0,2.2735375793771495,0.27065923564013683,15.713814490898299,16.295113117649905,15.376286256010266,15.75131762810808,13650.59133950217,21444860.0,15.75131762810808,1.875156860489057
1237,1999-07-12,600858,8.3,8.49,7.8,8.0,26374.0,21514832.0,2.246471655813136,2.2978969105847615,2.1111420379930674,2.1652738851210946,97443.56196685026,21514832.0,2.2735375793771495,0.27065923564013683,15.563801942059174,15.920081745552094,14.626223511814644,15.001254883912456,14064.956674142682,21514832.0,15.75131762810808,1.875156860489057
1238,1999-07-13,600858,7.91,8.0,7.5,7.58,20685.0,15981402.0,2.140914553913482,2.1652738851210946,2.029944267301026,2.051597006152237,76424.5119922764,15981402.0,2.1652738851210946,0.27065923564013683,14.83249076646844,15.001254883912456,14.063676453667927,14.213689002507051,11031.077151916334,15981402.0,15.001254883912456,1.875156860489057
1239,1999-07-14,600858,7.64,7.99,7.64,7.8,15444.0,12045191.0,2.067836560290645,2.1625672927646935,2.067836560290645,2.1111420379930674,57060.679874726455,12045191.0,2.051597006152237,0.27065923564013683,14.326198414136394,14.982503315307566,14.326198414136394,14.626223511814644,8236.110975789019,12045191.0,14.213689002507051,1.875156860489057
1240,1999-07-15,600858,7.75,7.96,7.72,7.8,10763.0,8397926.0,2.0976090762110604,2.154447515695489,2.089489299141856,2.1111420379930674,39765.87007845641,8397926.0,2.1111420379930674,0.27065923564013683,14.532465668790191,14.926248609492893,14.47621096297552,14.626223511814644,5739.786482285496,8397926.0,14.626223511814644,1.875156860489057
1241,1999-07-16,600858,7.8,7.93,7.5,7.6,11236.0,8573207.0,2.1111420379930674,2.146327738626285,2.029944267301026,2.05701019086504,41513.455003394614,8573207.0,2.1111420379930674,0.27065923564013683,14.626223511814644,14.869993903678221,14.063676453667927,14.251192139716832,5992.032046358807,8573207.0,14.626223511814644,1.875156860489057
1242,1999-07-19,600858,7.55,7.9,7.42,7.75,13961.0,10695251.0,2.043477229083033,2.138207961557081,2.0082915284498153,2.0976090762110604,51581.465406051284,10695251.0,2.05701019086504,0.27065923564013683,14.15743429669238,14.813739197863551,13.913663904828802,14.532465668790191,7445.24380555494,10695251.0,14.251192139716832,1.875156860489057
1243,1999-07-20,600858,7.84,8.19,7.61,8.1,16862.0,13316009.0,2.121968407418673,2.2166991398927207,2.0597167832214414,2.1923398086851082,62299.73996682449,13316009.0,2.0976090762110604,0.27065923564013683,14.701229786234206,15.357534687405375,14.269943708321724,15.18877056996136,8992.31437928998,13316009.0,14.532465668790191,1.875156860489057
1244,1999-07-21,600858,8.12,8.17,7.87,8.01,23516.0,18768960.0,2.197752993397911,2.211285955179918,2.1300881844878767,2.167980477477496,86884.15876288962,18768960.0,2.1923398086851082,0.27065923564013683,15.22627370717114,15.320031550195596,14.757484492048878,15.020006452517345,12540.817515323399,18768960.0,15.18877056996136,1.875156860489057
1245,1999-07-22,600858,7.99,8.3,7.7,7.7,17890.0,14420278.0,2.1625672927646935,2.246471655813136,2.084076114429054,2.084076114429054,66097.87379945975,14420278.0,2.167980477477496,0.27065923564013683,14.982503315307566,15.563801942059174,14.43870782576574,14.43870782576574,9540.535182392226,14420278.0,15.020006452517345,1.875156860489057
1246,1999-07-23,600858,7.66,7.98,7.66,7.78,10401.0,8112936.0,2.073249745003448,2.159860700408292,2.073249745003448,2.1057288532802647,38428.394935057615,8112936.0,2.084076114429054,0.27065923564013683,14.363701551346177,14.963751746702675,14.363701551346177,14.588720374604863,5546.735966017974,8112936.0,14.43870782576574,1.875156860489057
1247,1999-07-26,600858,7.85,7.95,7.71,7.8,9941.0,7730675.0,2.1246749997750745,2.1517409233390885,2.0867827067854554,2.111142037993068,36728.84088543483,7730675.0,2.1057288532802647,0.2706592356401369,14.7199813548391,14.907497040888007,14.457459394370632,14.626223511814647,5301.423155291286,7730675.0,14.588720374604865,1.8751568604890574
1248,1999-07-27,600858,7.8,7.88,7.59,7.68,8276.0,6358109.0,2.111142037993068,2.1327947768442788,2.054303598508639,2.078662929716251,30577.194162343694,6358109.0,2.111142037993068,0.2706592356401369,14.626223511814647,14.776236060653773,14.232440571111946,14.40120468855596,4413.497438204475,6358109.0,14.626223511814647,1.8751568604890574
1249,1999-07-28,600858,7.78,8.35,7.78,8.27,30242.0,24610984.0,2.105728853280265,2.260004617595143,2.105728853280265,2.238351878743932,111734.59471454786,24610984.0,2.078662929716251,0.2706592356401369,14.588720374604867,15.65755978508363,14.588720374604867,15.507547236244504,16127.71743912273,24610984.0,14.40120468855596,1.8751568604890574
1250,1999-07-29,600858,8.19,8.28,8.02,8.1,12684.0,10296219.0,2.216699139892721,2.241058471100333,2.170687069833898,2.1923398086851087,46863.35557698978,10296219.0,2.238351878743932,0.2706592356401369,15.357534687405378,15.526298804849395,15.03875802112224,15.188770569961363,6764.234111428897,10296219.0,15.507547236244504,1.8751568604890574
1251,1999-07-30,600858,8.19,8.5,8.02,8.39,18830.0,15526416.0,2.216699139892721,2.3006035029411636,2.170687069833898,2.270830987020749,69570.8755530367,15526416.0,2.1923398086851087,0.2706592356401369,15.357534687405378,15.938833314156987,15.03875802112224,15.732566059503192,10041.826578225018,15526416.0,15.188770569961363,1.8751568604890574
1252,1999-08-02,600858,8.42,8.6,8.27,8.46,15824.0,13383360.0,2.2789507640899527,2.327669426505177,2.238351878743932,2.289777133515558,58464.65930702352,13383360.0,2.270830987020749,0.2706592356401369,15.788820765317864,16.12634900020589,15.507547236244504,15.863827039737426,8438.76068899802,13383360.0,15.732566059503192,1.8751568604890574
1253,1999-08-03,600858,8.55,8.56,8.2,8.23,12925.0,10769716.0,2.3141364647231706,2.3168430570795717,2.2194057322491223,2.2275255093183266,47753.77411168345,10769716.0,2.289777133515558,0.2706592356401369,16.032591157181443,16.05134272578633,15.37628625601027,15.432540961824943,6892.756692700922,10769716.0,15.863827039737426,1.8751568604890574
1254,1999-08-04,600858,8.21,8.45,8.21,8.38,12097.0,10089066.0,2.222112324605524,2.2870705411591565,2.222112324605524,2.2681243946643472,44694.576822362455,10089066.0,2.2275255093183266,0.2706592356401369,15.395037824615162,15.845075471132533,15.395037824615162,15.713814490898303,6451.193633392886,10089066.0,15.432540961824943,1.8751568604890574
1255,1999-08-05,600858,8.4,8.72,8.22,8.58,25737.0,21955662.0,2.27353757937715,2.360148534781994,2.2248189169619255,2.3222562417923744,95090.04907639435,21955662.0,2.2681243946643472,0.2706592356401369,15.751317628108083,16.35136782346458,15.413789393220053,16.088845862996113,13725.251760158115,21955662.0,15.713814490898303,1.8751568604890574
1256,1999-08-06,600858,8.57,8.85,8.3,8.47,24089.0,20697802.0,2.3195496494359733,2.3953342354152114,2.2464716558131363,2.2924837258719597,89001.21195948492,20697802.0,2.3222562417923744,0.2706592356401369,16.07009429439122,16.595138215328156,15.563801942059177,15.882578608342317,12846.391951293812,20697802.0,16.088845862996113,1.8751568604890574
1257,1999-08-09,600858,8.45,8.7,8.29,8.6,16929.0,14402642.0,2.2870705411591565,2.3547353500691908,2.2437650634567348,2.327669426505177,62547.28370883475,14402642.0,2.2924837258719597,0.2706592356401369,15.845075471132533,16.3138646862548,15.545050373454284,16.12634900020589,9028.044723461038,14402642.0,15.882578608342317,1.8751568604890574
1258,1999-08-10,600858,8.58,9.14,8.42,8.93,45667.0,40434472.0,2.3222562417923744,2.473825413750851,2.2789507640899527,2.4169869742664223,168725.07561765943,40434472.0,2.327669426505177,0.2706592356401369,16.088845862996113,17.138933704869984,15.788820765317864,16.74515076416728,24353.6959292513,40434472.0,16.12634900020589,1.8751568604890574
1259,1999-08-11,600858,8.85,8.95,8.5,8.52,19653.0,17167316.0,2.3953342354152114,2.422400158979225,2.3006035029411636,2.3060166876539663,72611.59942877485,17167316.0,2.4169869742664223,0.2706592356401369,16.595138215328156,16.782653901377063,15.938833314156987,15.976336451366768,10480.7231939382,17167316.0,16.74515076416728,1.8751568604890574
1260,1999-08-12,600858,8.49,8.67,8.3,8.3,10887.0,9194484.0,2.2978969105847624,2.346615572999987,2.2464716558131363,2.2464716558131363,40224.01073531124,9194484.0,2.3060166876539663,0.2706592356401369,15.920081745552098,16.257609980440126,15.563801942059177,15.563801942059177,5805.914283437906,9194484.0,15.976336451366768,1.8751568604890574
1261,1999-08-13,600858,8.48,8.49,8.25,8.35,6557.0,5475048.0,2.295190318228361,2.2978969105847624,2.2329386940311293,2.260004617595143,24226.03457255771,5475048.0,2.2464716558131363,0.2706592356401369,15.901330176947207,15.920081745552098,15.470044099034723,15.65755978508363,3496.7741302932263,5475048.0,15.563801942059177,1.8751568604890574
1262,1999-08-16,600858,8.38,8.77,8.3,8.42,6693.0,5686667.0,2.2681243946643472,2.3736814965640005,2.2464716558131363,2.2789507640899527,24728.5114220114,5686667.0,2.260004617595143,0.2706592356401369,15.713814490898303,16.445125666489034,15.563801942059177,15.788820765317864,3569.30139607329,5686667.0,15.65755978508363,1.8751568604890574
1263,1999-08-17,600858,8.4,8.57,8.31,8.4,9742.0,8201566.0,2.27353757937715,2.3195496494359733,2.2491782481695375,2.27353757937715,35993.59902483715,8201566.0,2.2789507640899527,0.2706592356401369,15.751317628108083,16.07009429439122,15.582553510664068,15.751317628108083,5195.298700216045,8201566.0,15.788820765317864,1.8751568604890574
1264,1999-08-18,600858,8.48,8.88,8.31,8.87,19406.0,16830114.0,2.295190318228361,2.4034540124844157,2.2491782481695375,2.400747420128014,71699.01279778175,16830114.0,2.27353757937715,0.2706592356401369,15.901330176947207,16.651392921142833,15.582553510664068,16.632641352537938,10349.000880352349,16830114.0,15.751317628108083,1.8751568604890574
1265,1999-08-19,600858,8.85,9.3,8.8,9.05,49969.0,45501624.0,2.3953342354152114,2.5171308914532733,2.381801273633205,2.449466082543239,184619.60066434898,45501624.0,2.400747420128014,0.2706592356401369,16.595138215328156,17.438958802548235,16.501380372303707,16.97016958742597,26647.90399826479,45501624.0,16.632641352537938,1.8751568604890574
1266,1999-08-20,600858,9.15,9.43,9.15,9.18,41629.0,38633968.0,2.4765320061072527,2.5523165920864908,2.4765320061072527,2.4846517831764565,153805.9468081447,38633968.0,2.449466082543239,0.2706592356401369,17.157685273474875,17.68272919441181,17.157685273474875,17.213939979289545,22200.276082046166,38633968.0,16.97016958742597,1.8751568604890574
1267,1999-08-23,600858,9.22,9.63,9.14,9.6,40993.0,38630548.0,2.4954781526020624,2.6064484392145184,2.473825413750851,2.598328662145314,151456.12860040538,38630548.0,2.4846517831764565,0.2706592356401369,17.28894625370911,18.057760566509625,17.138933704869984,18.00150586069495,21861.104456780573,38630548.0,17.213939979289545,1.8751568604890574
1268,1999-08-24,600858,9.6,9.65,9.25,9.28,22084.0,20808892.0,2.598328662145314,2.611861623927321,2.5035979296712663,2.51171770674047,81593.37311275957,20808892.0,2.598328662145314,0.2706592356401369,18.00150586069495,18.095263703719404,17.34520095952378,17.401455665338453,11777.14806975684,20808892.0,18.00150586069495,1.8751568604890574
1269,1999-08-25,600858,9.27,9.5,9.03,9.09,18303.0,16922820.0,2.509011114384069,2.5712627385813005,2.444052897830436,2.460292451968844,67623.77776140366,16922820.0,2.51171770674047,0.2706592356401369,17.382704096733562,17.813990174646044,16.932666450216185,17.045175861845532,9760.783423327272,16922820.0,17.401455665338453,1.8751568604890574
1270,1999-08-26,600858,9.01,9.2,8.94,9.1,14706.0,13334220.0,2.438639713117633,2.4900649678892592,2.4196935666228234,2.4629990443252456,54334.00402989685,13334220.0,2.460292451968844,0.2706592356401369,16.895163313006407,17.251443116499328,16.763902332772172,17.06392743045042,7842.543901188376,13334220.0,17.045175861845532,1.8751568604890574
1271,1999-08-27,600858,9.25,9.49,9.2,9.26,9568.0,8927275.0,2.5035979296712663,2.568556146224899,2.4900649678892592,2.5063045220276674,35350.724232153756,8927275.0,2.4629990443252456,0.2706592356401369,17.34520095952378,17.795238606041156,17.251443116499328,17.36395252812867,5102.506463115081,8927275.0,17.06392743045042,1.8751568604890574
1272,1999-08-30,600858,9.24,9.4,9.08,9.12,7880.0,7208306.0,2.5008913373148647,2.544196815017287,2.457585859612443,2.4684122290380484,29114.09980658148,7208306.0,2.5063045220276674,0.2706592356401369,17.326449390918892,17.62647448859714,17.02642429324064,17.101430567660202,4202.315105491935,7208306.0,17.36395252812867,1.8751568604890574
1273,1999-08-31,600858,9.2,9.32,8.85,9.1,9199.0,8347126.0,2.4900649678892592,2.522544076166076,2.3953342354152114,2.4629990443252456,33987.38630973896,8347126.0,2.4684122290380484,0.2706592356401369,17.251443116499328,17.476461939758014,16.595138215328156,17.06392743045042,4905.722925814761,8347126.0,17.101430567660202,1.8751568604890574
1274,1999-09-01,600858,9.12,9.12,8.7,8.76,12035.0,10681064.0,2.4684122290380484,2.4684122290380484,2.3547353500691908,2.370974904207599,44465.506493935034,10681064.0,2.4629990443252456,0.2706592356401369,17.101430567660202,17.101430567660202,16.3138646862548,16.426374097884143,6418.129732816681,10681064.0,17.06392743045042,1.8751568604890574
1275,1999-09-02,600858,8.7,8.85,8.47,8.69,12507.0,10721808.0,2.3547353500691908,2.3953342354152114,2.2924837258719597,2.352028757712789,46209.39673615667,10721808.0,2.370974904207599,0.2706592356401369,16.3138646862548,16.595138215328156,15.882578608342317,16.295113117649908,6669.84200817102,10721808.0,16.426374097884143,1.8751568604890574
1276,1999-09-03,600858,8.69,8.86,8.55,8.6,7831.0,6822778.0,2.352028757712789,2.3980408277716125,2.3141364647231706,2.327669426505177,28933.060353469486,6822778.0,2.352028757712789,0.2706592356401369,16.295113117649908,16.613889783933047,16.032591157181443,16.12634900020589,4176.183958262353,6822778.0,16.295113117649908,1.8751568604890574
1277,1999-09-06,600858,8.44,8.59,8.39,8.45,4313.0,3657266.0,2.2843639488027554,2.324962834148776,2.270830987020749,2.2870705411591565,15935.166556571816,3657266.0,2.327669426505177,0.2706592356401369,15.826323902527644,16.107597431601004,15.732566059503192,15.845075471132533,2300.0742449221725,3657266.0,16.12634900020589,1.8751568604890574
1278,1999-09-07,600858,8.5,8.69,8.48,8.54,4431.0,3794125.0,2.3006035029411636,2.352028757712789,2.295190318228361,2.3114298723667686,16371.139117127224,3794125.0,2.2870705411591565,0.2706592356401369,15.938833314156987,16.295113117649908,15.901330176947207,16.01383958857655,2363.0023137607573,3794125.0,15.845075471132533,1.8751568604890574
1279,1999-09-08,600858,8.51,8.67,8.51,8.67,4057.0,3489901.0,2.3033100952975647,2.346615572999987,2.3033100952975647,2.346615572999987,14989.327781129576,3489901.0,2.3114298723667686,0.2706592356401369,15.957584882761878,16.257609980440126,15.957584882761878,16.257609980440126,2163.552332865582,3489901.0,16.01383958857655,1.8751568604890574
1280,1999-09-09,600858,8.74,9.15,8.74,9.13,10638.0,9539970.0,2.3655617194947967,2.4765320061072527,2.3655617194947967,2.47111882139445,39304.034738885,9539970.0,2.346615572999987,0.2706592356401369,16.38887096067436,17.157685273474875,16.38887096067436,17.120182136265097,5673.125392414113,9539970.0,16.257609980440126,1.8751568604890574
1281,1999-09-10,600858,8.56,9.38,8.56,8.93,11959.0,10740489.0,2.3168430570795717,2.538783630304484,2.3168430570795717,2.4169869742664223,44184.71060747562,10740489.0,2.47111882139445,0.2706592356401369,16.05134272578633,17.58897135138736,16.05134272578633,16.74515076416728,6377.599790174881,10740489.0,17.120182136265097,1.8751568604890574
1282,1999-09-13,600858,8.95,9.25,8.93,9.05,10941.0,9928884.0,2.422400158979225,2.5035979296712663,2.4169869742664223,2.449466082543239,40423.523602006084,9928884.0,2.4169869742664223,0.2706592356401369,16.782653901377063,17.34520095952378,16.74515076416728,16.97016958742597,5834.711874262343,9928884.0,16.74515076416728,1.8751568604890574
1283,1999-09-14,600858,9.1,9.25,9.08,9.21,12069.0,11079375.0,2.4629990443252456,2.5035979296712663,2.457585859612443,2.492771560245661,44591.12570629846,11079375.0,2.449466082543239,0.2706592356401369,17.06392743045042,17.34520095952378,17.02642429324064,17.27019468510422,6436.261549261697,11079375.0,16.97016958742597,1.8751568604890574
1284,1999-09-15,600858,9.25,9.25,8.85,8.96,11903.0,10716331.0,2.5035979296712663,2.5035979296712663,2.3953342354152114,2.4251067513356266,43977.80837534763,10716331.0,2.492771560245661,0.2706592356401369,17.34520095952378,17.34520095952378,16.595138215328156,16.801405469981955,6347.735621912501,10716331.0,17.27019468510422,1.8751568604890574
1285,1999-09-16,600858,8.9,9.0,8.65,8.7,5358.0,4721770.0,2.4088671971972184,2.435933120761232,2.341202388287184,2.3547353500691908,19796.109995388775,4721770.0,2.4251067513356266,0.2706592356401369,16.68889605835261,16.876411744401516,16.220106843230347,16.3138646862548,2857.360956246928,4721770.0,16.801405469981955,1.8751568604890574
1286,1999-09-17,600858,8.72,8.85,8.66,8.72,4459.0,3891286.0,2.360148534781994,2.3953342354152114,2.3439089806435853,2.360148534781994,16474.59023319122,3891286.0,2.3547353500691908,0.2706592356401369,16.35136782346458,16.595138215328156,16.23885841183524,16.35136782346458,2377.934397891947,3891286.0,16.3138646862548,1.8751568604890574
1287,1999-09-20,600858,8.83,8.83,8.52,8.52,4968.0,4275091.0,2.3899210507024087,2.3899210507024087,2.3060166876539663,2.3060166876539663,18355.183735925988,4275091.0,2.360148534781994,0.2706592356401369,16.557635078118377,16.557635078118377,15.976336451366768,15.976336451366768,2649.378355848215,4275091.0,16.35136782346458,1.8751568604890574
1288,1999-09-21,600858,8.68,8.68,8.41,8.56,2933.0,2506724.0,2.349322165356388,2.349322165356388,2.276244171733551,2.3168430570795717,10836.504407703487,2506724.0,2.3060166876539663,0.2706592356401369,16.276361549045017,16.276361549045017,15.770069196712972,16.05134272578633,1564.1358127421126,2506724.0,15.976336451366768,1.8751568604890574
1289,1999-09-22,600858,8.71,8.71,8.4,8.48,4205.0,3582878.0,2.3574419424255924,2.3574419424255924,2.27353757937715,2.295190318228361,15536.14082318212,3582878.0,2.3168430570795717,0.2706592356401369,16.33261625485969,16.33261625485969,15.751317628108083,15.901330176947207,2242.479063273298,3582878.0,16.05134272578633,1.8751568604890574
1290,1999-09-23,600858,8.4,8.58,8.35,8.4,3608.0,3056440.0,2.27353757937715,2.3222562417923744,2.260004617595143,2.27353757937715,13330.415241389082,3056440.0,2.295190318228361,0.2706592356401369,15.751317628108083,16.088845862996113,15.65755978508363,15.751317628108083,1924.1056980475767,3056440.0,15.901330176947207,1.8751568604890574
1291,1999-09-24,600858,8.41,8.66,8.4,8.48,3238.0,2755369.0,2.276244171733551,2.3439089806435853,2.27353757937715,2.295190318228361,11963.382636257718,2755369.0,2.27353757937715,0.2706592356401369,15.770069196712972,16.23885841183524,15.751317628108083,15.901330176947207,1726.7888720282851,2755369.0,15.751317628108083,1.8751568604890574
1292,1999-09-27,600858,8.48,8.56,8.2,8.24,5210.0,4338404.0,2.295190318228361,2.3168430570795717,2.2194057322491223,2.230232101674728,19249.29695333623,4338404.0,2.295190318228361,0.2706592356401369,15.901330176947207,16.05134272578633,15.37628625601027,15.451292530429834,2778.434225839211,4338404.0,15.901330176947207,1.8751568604890574
1293,1999-09-28,600858,8.24,8.38,8.24,8.32,2865.0,2378697.0,2.230232101674728,2.2681243946643472,2.230232101674728,2.251884840525939,10585.265982976642,2378697.0,2.230232101674728,0.2706592356401369,15.451292530429834,15.713814490898303,15.451292530429834,15.601305079268958,1527.8721798520808,2378697.0,15.451292530429834,1.8751568604890574
1294,1999-09-29,600858,8.35,8.46,8.3,8.37,3986.0,3335397.0,2.260004617595143,2.289777133515558,2.2464716558131363,2.2654178023079456,14727.005308253018,3335397.0,2.251884840525939,0.2706592356401369,15.65755978508363,15.863827039737426,15.563801942059177,15.69506292229341,2125.6888338186363,3335397.0,15.601305079268958,1.8751568604890574
1295,1999-09-30,600858,8.4,8.48,8.3,8.36,2379.0,2000878.0,2.27353757937715,2.295190318228361,2.2464716558131363,2.262711209951544,8789.650182723011,2000878.0,2.2654178023079456,0.2706592356401369,15.751317628108083,15.901330176947207,15.563801942059177,15.676311353688519,1268.6938624321465,2000878.0,15.69506292229341,1.8751568604890574
1296,1999-10-08,600858,8.3,8.35,8.0,8.05,2909.0,2360519.0,2.2464716558131363,2.260004617595143,2.165273885121095,2.178806846903102,10747.832022505776,2360519.0,2.262711209951544,0.2706592356401369,15.563801942059177,15.65755978508363,15.001254883912459,15.095012726936913,1551.3368834868072,2360519.0,15.676311353688519,1.8751568604890574
1297,1999-10-11,600858,8.05,8.1,7.81,7.85,3362.0,2667439.0,2.178806846903102,2.1923398086851087,2.113848630349469,2.1246749997750745,12421.523293112554,2667439.0,2.178806846903102,0.2706592356401369,15.095012726936913,15.188770569961363,14.644975080419538,14.7199813548391,1792.9166731806963,2667439.0,15.095012726936913,1.8751568604890574
1298,1999-10-12,600858,7.99,8.13,7.85,7.98,2341.0,1866675.0,2.162567292764694,2.200459585754313,2.1246749997750745,2.1598607004082924,8649.252239493304,1866675.0,2.1246749997750745,0.2706592356401369,14.98250331530757,15.245025275776038,14.7199813548391,14.963751746702679,1248.4288911112465,1866675.0,14.7199813548391,1.8751568604890574
1299,1999-10-13,600858,8.12,8.12,7.6,7.74,3567.0,2766920.0,2.197752993397911,2.197752993397911,2.05701019086504,2.0949024838546593,13178.933250009664,2766920.0,2.1598607004082924,0.27065923564013683,15.226273707171142,15.226273707171142,14.251192139716833,14.513714100185302,1902.2408605697635,2766920.0,14.963751746702679,1.8751568604890572
1300,1999-10-14,600858,7.68,7.97,7.68,7.71,1475.0,1148532.0,2.0786629297162507,2.1571541080518903,2.0786629297162507,2.086782706785455,5449.6570069426,1148532.0,2.0949024838546593,0.27065923564013683,14.401204688555959,14.945000178097786,14.401204688555959,14.45745939437063,786.6008604823104,1148532.0,14.513714100185302,1.8751568604890572
1301,1999-10-15,600858,7.8,8.04,7.8,8.0,3794.0,3005647.0,2.111142037993068,2.1761002545467005,2.111142037993068,2.165273885121095,14017.626226671337,3005647.0,2.086782706785455,0.2706592356401369,14.626223511814649,15.076261158332022,14.626223511814649,15.00125488391246,2023.297399776193,3005647.0,14.457459394370632,1.8751568604890576
1302,1999-10-18,600858,8.0,8.0,7.65,7.68,3185.0,2484769.0,2.165273885121095,2.165273885121095,2.0705431526470472,2.078662929716251,11767.564452279443,2484769.0,2.165273885121095,0.2706592356401369,15.00125488391246,15.00125488391246,14.34494998274129,14.401204688555962,1698.524569922819,2484769.0,15.00125488391246,1.8751568604890576
1303,1999-10-19,600858,7.59,7.98,7.59,7.66,2136.0,1655718.0,2.054303598508639,2.1598607004082924,2.054303598508639,2.0732497450034484,7891.842282596198,1655718.0,2.078662929716251,0.2706592356401369,14.232440571111947,14.96375174670268,14.232440571111947,14.363701551346182,1139.1047037221795,1655718.0,14.401204688555962,1.8751568604890576
1304,1999-10-20,600858,7.68,7.88,7.61,7.88,1362.0,1061072.0,2.0786629297162516,2.132794776844279,2.0597167832214422,2.132794776844279,5032.157859970046,1061072.0,2.073249745003449,0.27065923564013694,14.401204688555966,14.776236060653778,14.269943708321732,14.776236060653778,726.3392352385805,1061072.0,14.363701551346184,1.875156860489058
1305,1999-10-21,600858,7.9,7.96,7.75,7.85,3031.0,2371871.0,2.138207961557082,2.15444751569549,2.0976090762110613,2.124674999775075,11198.583313927467,2371871.0,2.132794776844279,0.27065923564013694,14.813739197863558,14.926248609492902,14.5324656687902,14.719981354839105,1616.3981072012757,2371871.0,14.776236060653778,1.875156860489058
1306,1999-10-22,600858,7.85,8.2,7.85,8.04,3884.0,3126388.0,2.124674999775075,2.2194057322491227,2.124674999775075,2.176100254546701,14350.147671162746,3126388.0,2.124674999775075,0.27065923564013694,14.719981354839105,15.376286256010275,14.719981354839105,15.076261158332025,2071.293384483588,3126388.0,14.719981354839105,1.875156860489058
1307,1999-10-25,600858,8.27,8.3,8.0,8.08,4330.0,3505796.0,2.2383518787439325,2.246471655813137,2.1652738851210955,2.1869266239723064,15997.976162753524,3505796.0,2.176100254546701,0.27065923564013694,15.507547236244509,15.563801942059182,15.001254883912464,15.15126743275159,2309.1401531446795,3505796.0,15.076261158332025,1.875156860489058
1308,1999-10-26,600858,8.1,8.15,7.98,8.03,2023.0,1626562.0,2.192339808685109,2.205872770467116,2.159860700408293,2.1733936621902994,7474.343135623644,1626562.0,2.1869266239723064,0.27065923564013694,15.18877056996137,15.282528412985824,14.963751746702684,15.057509589727134,1078.8430784784496,1626562.0,15.15126743275159,1.875156860489058
1309,1999-10-27,600858,8.11,8.28,8.05,8.27,4749.0,3883645.0,2.1950464010415103,2.2410584711003336,2.1788068469031026,2.2383518787439325,17546.04822099688,3883645.0,2.1733936621902994,0.27065923564013694,15.20752213856626,15.5262988048494,15.095012726936918,15.507547236244509,2532.5881263935526,3883645.0,15.057509589727134,1.875156860489058
1310,1999-10-28,600858,8.27,8.27,7.94,7.96,3916.0,3147131.0,2.2383518787439325,2.2383518787439325,2.1490343309826874,2.15444751569549,14468.377518093026,3147131.0,2.2383518787439325,0.27065923564013694,15.507547236244509,15.507547236244509,14.888745472283121,14.926248609492902,2088.3586234906616,3147131.0,15.507547236244509,1.875156860489058
1311,1999-10-29,600858,7.98,8.01,7.76,7.76,4544.0,3561322.0,2.1598607004082933,2.167980477477497,2.100315668567463,2.100315668567463,16788.63826409977,3561322.0,2.15444751569549,0.270659235640137,14.963751746702687,15.020006452517357,14.551217237395093,14.551217237395093,2423.263939004485,3561322.0,14.926248609492903,1.8751568604890585
1312,1999-11-01,600858,7.76,7.91,7.71,7.8,4058.0,3158821.0,2.100315668567463,2.1409145539134835,2.0867827067854563,2.1111420379930683,14993.02246384614,3158821.0,2.100315668567463,0.270659235640137,14.551217237395093,14.832490766468453,14.457459394370641,14.626223511814656,2164.0856215845515,3158821.0,14.551217237395093,1.8751568604890585
1313,1999-11-02,600858,7.8,7.83,7.65,7.71,3646.0,2821132.0,2.1111420379930683,2.1192618150622726,2.070543152647048,2.0867827067854563,13470.813184618784,2821132.0,2.1111420379930683,0.270659235640137,14.626223511814656,14.682478217629328,14.344949982741298,14.457459394370641,1944.3706693684758,2821132.0,14.626223511814656,1.8751568604890585
1314,1999-11-03,600858,7.71,7.82,7.66,7.7,2915.0,2263303.0,2.0867827067854567,2.116555222705872,2.0732497450034497,2.084076114429055,10770.000118805197,2263303.0,2.0867827067854563,0.27065923564013705,14.457459394370645,14.663726649024442,14.363701551346193,14.438707825765754,1554.5366158006323,2263303.0,14.457459394370643,1.875156860489059
1315,1999-11-04,600858,7.7,7.7,7.53,7.54,3615.0,2747740.0,2.084076114429055,2.084076114429055,2.0380640443702323,2.0407706367266334,13356.278020405074,2747740.0,2.084076114429055,0.27065923564013705,14.438707825765754,14.438707825765754,14.119931159482615,14.138682728087504,1927.8387190803724,2747740.0,14.438707825765754,1.875156860489059
1316,1999-11-05,600858,7.52,7.68,7.3,7.39,4378.0,3262448.0,2.0353574520138302,2.078662929716252,1.975812420173,2.0001717513806123,16175.320933148942,3262448.0,2.0407706367266334,0.270659235640137,14.10117959087772,14.401204688555971,13.688645081570128,13.857409199014143,2334.7380116552895,3262448.0,14.138682728087504,1.8751568604890587
1317,1999-11-08,600858,7.3,7.5,7.3,7.43,1916.0,1417050.0,1.9758124201730005,2.029944267301028,1.9758124201730005,2.010998120806218,7079.012084950517,1417050.0,2.0001717513806123,0.27065923564013705,13.688645081570131,14.063676453667943,13.688645081570131,13.932415473433709,1021.7811855485459,1417050.0,13.857409199014144,1.8751568604890592
